uid,body,title,url,Newspaper_uid,host,n_tokens_title,n_tokens_body
236f128c9430c7f1551293b997c9527c,"  La Selección Mexicana Sub 17 busca su pase a la final de la Copa del Mundo de Brasil y enfrente tendrá ni más ni menos que a Holanda, un viejo conocido del futbol mexicano.  El Tricolor y Holanda se verán las caras otra vez en un Mundial y lo harán donde chocaron por última vez con selecciones mayores, en Brasil.  En aquella ocasión, el conjunto europeo se impuso a México 2-1 con una polémica arbitral. El famoso “No era Penal”.  El duelo de esta tarde podría ser una oportunidad para que el “Mini Tri” se desquite ante Holanda en una Copa del Mundo.  ",El recuerdo del México vs Holanda en imágenes,http://www.eluniversal.com.mx/universal-deportes/futbol/el-recuerdo-del-mexico-vs-holanda-en-imagenes,eluniversal,www.eluniversal.com.mx,5,50
66d565022a9b8c7d99d7d05b42d7170e,"  Luego de la marcha a la Torre de Rectoría, jóvenes encapuchados rompieron vidrios y quemaron la bandera que se encuentra en el asta de dicho sitio en Ciudad Universitaria.  Posteriormente, los jóvenes sacaron algunos libros de la librería que se encuentra a un costado de Rectoría y prendieron fuego en ese lugar.  También lee: Encapuchadas cierran Prepa 3, señalan a 5 profesores por acoso sexual       Cuando el grupo que se manifestaba se retiró de la Rectoría, otros jóvenes y algunos trabajadores de la UNAM recogieron algunos libros y los regresaron a la librería.   Ve Fotogalería: Encapuchados queman bandera de México y vandalizan edificios de la UNAM               Fotos: Juan Carlos Cortés y Hugo García / EL UNIVERSAL       ¿Por qué protestan en la UNAM?    La marcha hacia la Torre de Rectoría en el campus Ciudad Universitaria se hizo para protestar por el acoso y la violencia sexual de la que son víctimas las estudiantes.   Hasta ahora se ha reportado que algunas facultades, como la de Ingeniería, fueron desalojadas luego de que el pasado 7 de noviembre estudiantes de esta facultad agredieron a las jóvenes que entonces pasaban por ahí en una manifestación.  Además, en días pasados las jóvenes tapizaron de denuncias y consignas, y también hicieron pintas en las facultades para demandar resolución a las denuncias y que una actuación efectiva de las autoridades universitarias para atender los casos.     ¿En qué escuelas de la UNAM hay paro?    En el marco de la marcha, en la que participan estudiantes de todas las facultades y escuelas del sistema de bachillerato, hay paros en la Facultad de Estudios Superiores (FES) Cuautitlán y Aragón, aunque esta última retomó ya las clases.  En las facultades de Ciencias Políticas, Filosofía y Letras, y ocho de los nueve planteles de la Escuela Nacional Preparatoria también hubo paros.  También participan en la manifestación estudiante del Colegio de Ciencias y Humanidades.  ***Con información de Teresa Moreno  ",Queman y bajan bandera en rectoría de la UNAM ,http://www.eluniversal.com.mx/nacion/politica/queman-y-bajan-bandera-en-rectoria-de-la-unam,eluniversal,www.eluniversal.com.mx,5,157
b67a5f1bef921a135d8208f98b510c32,"  Las comisiones de Salud y Estudios Legislativo Segunda del Senado avalaron el dictamen para la creación del Instituto Nacional de Salud para el Bienestar (Insabi).  Con el voto en contra del PAN, y abstenciones de senadores del PRI y PRD, quedó avalado que ahora los homeópatas y licenciados en enfermería puedan recetar medicamentos nacionales e insumos de salud; un nuevo empaquetado para los medicamentos del servicio público y privado; así como tomar 40 mil millones de pesos del Fideicomiso del Sistema de Protección Social de Salud para ser transferibles al Insabi.  Durante la sesión de las comisiones, se dio un choque entre los legisladores de Morena y PAN debido a que la senadora panista Martha Márquez solicitó salir a atender a padres de niños que padecen cáncer, del hospital Federico Gómez, dado que se manifiestan en Avenida Insurgentes, pues consideran que no está claro en el dictamen que se seguirá cubriendo este padecimiento con el Fondo de Gastos Catastróficos.  “Hay granaderos afuera intimidando a los padres de familia, yo les pido que los atendamos antes de continuar la discusión, nosotros no podemos estar sentados aquí cómodamente, vayamos con ellos, vayamos a la calle”, dijo Márquez.  También lee: Atención de pacientes del Seguro Popular no será interrumpida: SSa    Foto: Berenice Fregoso / EL UNIVERSAL   Esto molestó a la senadores morenistas Malú Micher y Margarita Valdez, quien expresó: “primero cuento hasta diez”,  y posteriormente rechazó salir atender a los padres para continuar con la discusión.  “Yo creo que no tenemos porqué salir a la calle a escucharlos, ellos pueden venir ahorita y podemos atenderlos, tampoco podemos estar en el vaivén de las manifestaciones, ni sometidos a la presión”, externó.       Estamos muy contentas y contentos porque con el #INSABI daremos un paso histórico en la salud de las y los mexicanos.   Llegará la era del acceso universal a la salud, de la prevención de enfermedades y de la visión humana en la atención médica nacional. pic.twitter.com/v1aN6kNVKX   — Martha Lucía Mícher Camarena (@MaluMicher) November 6, 2019    La senadora Noemí Reynoso, del PAN, propuso que se realice un parlamento abierto para escuchar todas las opiniones y voces, propuesta que fue rechazada por legisladores de Morena y sus aliados.  Se tiene previsto que este jueves se discuta en el pleno el dictamen sobre la creación del Insabi, y ahí sean discutidas las reservas que la oposición informó que presentaría.  En tanto, los padres de familia de los menores con cáncer continuaban manifestándose a las afueras del Senado; serán recibidos a las 16:00 horas.  También lee: Avalan diputados el Insabi; desaparece Seguro Popular  ",Senado avala en comisiones creación del Insabi ,https://www.eluniversal.com.mx/nacion/senado-avala-en-comisiones-creacion-del-insabi,eluniversal,www.eluniversal.com.mx,5,223
6ea2a51abd9cf7c9150536d5115318cd,"  El expresidente Vicente Fox acusó al mandatario Andrés Manuel López Obrador de mentir sobre la desaparición del Estado Mayor Presidencial (EMP), luego de que EL UNIVERSAL dio a conocer que los agentes que cuidaban a Enrique Peña Nieto ahora hacen lo mismo con el boliviano Evo Morales.  Fox retomó la nota publicada en El Gran Diario de México para señalar: ""Una mentira más de López. El EMP, continúa. Gastos Médicos Mayores, continúa. Salarios más altos, continúa. La violencia, continúa. La corrupción,continua"", a través de redes sociales.    Evo Morales, quien se encuentra en el país bajo el asilo político, recibió trato de visita de Estado, con condiciones de seguridad que ni siquiera el presidente Andrés Manuel López Obrador ha tenido, como el acompañamiento de exagentes de seguridad que en su momento protegieron a Enrique Peña Nieto cuando era mandatario.  La rígida protección a Morales, con más de una decena de guardias a su disposición, se contrapuso con la jornada de actos de alabanza que la élite morenista le organizó en el Museo de la Ciudad de México y en el Antiguo Palacio del Ayuntamiento, según lo publicado en EL UNIVERSAL.    ¿Qué pasó con el Estado Mayor Presidencial?    En mayo pasado, el Senado de México aprobó la supresión del Estado Mayor Presidencial, cuerpo de élite que brindó protección a los presidentes mexicanos durante los últimos 70 años, informó la institución este jueves en un comunicado.  La cámara avaló con 108 votos a favor, ninguno en contra y 12 abstenciones derogar artículos de la Ley Orgánica del Ejército y Fuerzas Aérea Mexicanos para suprimir el Estado Mayor, tal y como solicitó el presidente Andrés Manuel López Obrador.     ",Acusa Vicente Fox a AMLO de mentir sobre Estado Mayor,http://www.eluniversal.com.mx/nacion/politica/acusa-vicente-fox-amlo-de-mentir-sobre-estado-mayor,eluniversal,www.eluniversal.com.mx,6,150
9d94fc82a5cc09d123efd55a19a249aa,"  El Partido Acción Nacional (PAN), demandó al gobierno federal informar de los gastos que hará de los impuestos y del uso de elementos del Estado Mayor Presidencial (EMP), para el expresidente boliviano Evo Morales.  El vocero del blanquiazul, Fernando Herrera Ávila, dijo que con su llegada renació el Estado Mayor Presidencial para cuidarlo, luego de que se dijo que desaparecería, por lo que el presidente Andrés Manuel López Obrador “mintió”.  “El gobierno federal mintió cuando dijo que desaparecía el Estado Mayor Presidencial pues ahora, por la adoración que le tienen a Evo Morales sacaron al EMP de su retiro para cuidarlo. El gobierno niega presupuesto para los niños con cáncer, pero gasta a manos llenas para atender y proteger a un dictador que representa los mismos prejuicios ideológicos que definen a la nueva élite en el poder”, expresó en un comunicado.     Herrera Ávila indicó que el pueblo tiene derecho a saber cómo se gastan los impuestos que pagan, los cuales se deberían emplear en la compra de medicinas para los hospitales públicos, para apoyar a mujeres golpeadas o reponer el programa de estancias infantiles, entre otros.     Sostuvo que Morales traicionó la democracia en su país, reformando su constitución, para instalarse 13 años en el poder y el gobierno de México los premia, quizá sea dijo, porque quiere hacer lo mismo, “son su ejemplo a seguir”.  “Al caso del dictador Evo Morales y su corte se les podría aplicar la canción de Chico Che: ¿Quién pompo, avioncito, quién pompo? ¿Quién pompo, cochecito, quién pompo? ¿Quién pompo, viajecito, quién pompo? ¿Quién pompo, ejercito, quién pompo?”, externó.  cg  ",PAN critica escolta para Evo Morales,https://www.eluniversal.com.mx/nacion/politica/pan-critica-escolta-para-evo-morales,eluniversal,www.eluniversal.com.mx,5,149
04894d9d461de8553c2b326cbe395588,"  A pesar de que este jueves, los coordinadores parlamentarios de las distintas fracciones de diputados recibieron y escucharon a las organizaciones campesinas, que tienen tomada la Cámara de Diputados, en sus demandas de mayores recursos, no se alcanzó un acuerdo y el Palacio Legislativo de San Lázaro continuará bloqueado este viernes, cuando vence el plazo constitucional para aprobar el Presupuesto de Egresos de la Federación.  En conferencia de prensa, luego de tener cuatro encuentros con campesinos y rectores de universidades, quienes en total solicitaron más de 80 mil millones de pesos de reasignaciones, el líder de Morena, Mario Delgado explicó que no se alcanzó un acuerdo para liberar San Lázaro.  ""Estamos siendo muy realistas, muy honestos, y muy responsables con lo que les estamos diciendo a las organizaciones y es público además, los estrechos márgenes que tenemos en el Presupuesto para el 2020. Hoy esperábamos tener un acuerdo para poder regresar a la Cámara, todavía no tenemos ese acuerdo, no les vamos a decir mentiras, y mañana (hoy) en la mañana vamos a hacer una nueva evaluación: para ver si podemos entrar a la Cámara"", dijo Mario Delgado.  También lee: Campesinos bloquean completamente accesos a Cámara de Diputados  Agregó que la intención es que este viernes se tenga un dictamen, que la Comisión de Presupuesto sesione a las 5 de la tarde y el pleno inicie sesión, aunque sea muy noche y aunque sea el sábado por la noche, pero se avale este dictamen.  También lee: Morena recula y pide retirar cobro de agua a campesinos  ",Sin acuerdo diputados y campesinos; seguirá bloqueo en San Lázaro,http://www.eluniversal.com.mx/nacion/politica/sin-acuerdo-diputados-y-campesinos-seguira-bloqueo-en-san-lazaro,eluniversal,www.eluniversal.com.mx,7,129
eca145f14b8b8206cc9704aea14462a8,"  La diabetes es una enfermedad crónico degenerativa que aparece cuando las células del cuerpo no son capaces de convertir la glucosa en energía. Este padecimiento puede clasificarse en diabetes tipo 1, diabetes tipo 2 y diabetes gestacional.     Esta enfermedad puede afectar a cualquier persona sin importar raza, edad o situación social y los famosos tampoco están exentos de desarrollarla. Aquí te dejamos una lista de famosos que padecen o padecieron alguno de los tipos de diabetes.     1. Halle Berry    En 1989 la actriz entró en coma durante la grabación de una película. Tras este incidente se le diagnosticó diabetes tipo 1, según explica información del diario Hello Magazinne.              2. Tom Hanks    El actor reconoció que él había desarrollado diabetes tipo 2 debido a su mala alimentación y en general a su estilo de vida poco saludable, de acuerdo con información de la revista Hola.             3. Maradona    A sus problemas de alcoholismo, drogadicción, hipertensión, entre muchos otros, se agrega la diabetes tipo 2. El futbolista ha tenido que llevar varios tratamientos para controlar sus múltiples enfermedades, explica El Universal.             4. Salma Hayek    Durante su embarazo la actriz fue diagnosticada con diabetes gestacional; sin embargo, gracias a un adecuado plan de alimentación Salma no sufrió complicaciones y pudo llevar un embarazo saludable, tal como explica el diario El Mundo.             5. Nick Jonas     El cantante fue diagnosticado con diabetes tipo 1 a los 14 años de edad y en diversas ocasiones ha revelado que no fue fácil para él enfrentar la enfermedad al ser tan joven pero que ha aprendido a convivir con ella, de acuerdo con información de la revista Caras.              6. Woody Allen    “Yo no me merezco este premio, pero tengo diabetes y tampoco me lo merezco"", así como el cineasta dio a conocer que tenía diabetes tipo 2 al recibir su premio Príncipe de Asturias en el año 2002, tal como informa la revista Clara.        7. George Lucas    A la edad de 23 años George Lucas fue reclutado para la Guerra de Vietnam pero durante su examen médicos fue diagnosticado con diabetes tipo 2 y no fue enviado; se cree que su enfermedad es debido a causas genéticas pues su abuelo también la padecía, según la asociación Diabetes UK.             8. José José    Si bien el “Príncipe de la canción” tuvo fuertes complicaciones por el cáncer de páncreas que padecía, en vida también sufrió de otras enfermedades como la diabetes tipo 2 y el alcoholismo, según relata el diario El Informador.             9. Juan Gabriel    Al cantante le diagnosticaron diabetes tipo 2, la cual desarrolló como consecuencia de su sobrepeso y su mala alimentación. A pesar de esto su representante, Jesús Salas, declaró en varias ocasiones que el cantante se negaba a seguir un tratamiento y visitar al médico, de acuerdo con información el diario El Telégrafo.       ",9 famosos que padecen diabetes,https://www.elbotiquin.mx/medicina-general/9-famosos-que-padecen-diabetes,eluniversal,www.elbotiquin.mx,3,240
d9bde46e07bc35cd6b358ea748cd1872,"  El Senado de la República avaló en lo general la desaparición del Seguro Popular para darle paso a la creación de Instituto de Salud para el Bienestar (Insabi).  Con 67 votos a favor, 22 en contra y 14 abstenciones, quedó avalado sin cambios, el dictamen que llegó de la Cámara de Diputados, y en donde se establece que ahora los homeópatas y licenciados en enfermería podrán recetar medicamentos nacionales e insumos de salud.  También quedó aprobado un nuevo empaquetado para los medicamentos del servicio público y para los privados, a fin de diferenciarse.  Sobre el Fideicomiso del Sistema de Protección Social de Salud, se avaló que se puedan tomar 40 mil millones de pesos, para ser transferibles al Insabi, sin tener controles de transparencia y de rendición de cuentas, acusó la oposición.  También lee: Avalan diputados el Insabi; desaparece Seguro Popular  La senadora Silvana Beltrones (PRI), señaló que así como está la propuesta el gobierno federal no podrá lograr un sistema similar al canadiense, porque presenta un esquema que lo aleja mucho y lo acerca más al modelo venezolano o al de Corea del Norte; ya que en Canadá tienen un sistema de financiamiento compartido por el seguro de salud público, privado, de usuarios y de gobierno, descentralizado, y no federalizado como aquí se pretende.  “Para la creación del Insabi en el Presupuesto 2020 tendría que contener casi 792 mil 619 millones de pesos para financiar servicios de salud para 75 millones 700 mil mexicanos, actualmente se atienden a 53 millones, lo que representa un costo cercano a los 3 puntos del PIB. Entendemos que urge que la presente ley sea aprobada, pero en este presupuesto la propuesta se queda muy corta, aun cuando se tomen 40 mil millones del Fondo el monto sería insuficiente”, indicó la priista.  La senadora del PAN, Noemí Reynosa, dijo que su fracción votará en contra porque el Insabi es una “mentira”, porque no se puede cumplir, ni garantiza que se cubran las 67 enfermedades que actualmente cuentan con apoyos, como las raras y de alto costo, que no se garantizan.  “Es increíble que les preocupe más por regularizar la marihuana, y haya foros y parlamentos abiertos, que para la salud, no es posible que se preocupen más por la marihuana que por los millones de mexicano, centralizar los servicios de salud no los hace más eficientes. Las promesas no sirven de nada, porque Morena no cumple, además de que elimina el articulado para la contratación de médicos, infraestructura y la atención para los grupos vulnerables”, expuso la panista.  También lee: Atención de pacientes del Seguro Popular no será interrumpida: SSa  El senador Samuel García (MC), aseguró que se necesitan 2.5 billones en recaudación para lograr los alcances que pretende la iniciativa del bloque mayoritario de Morena.  “Para que México pueda otorgar salud universal como viene en el dictamen, se requieren 2.5 billones de pesos, eso quiere decir, que nuestra recaudación fiscal que hoy va en 13% del PIB tiene que subir a 34, es decir, nuestro Presupuesto que hoy es de 6 billones tiene que llegar a nueve”, indicó.  ",Senado avala en lo general desaparecer el Seguro Popular ,http://www.eluniversal.com.mx/nacion/senado-avala-en-lo-general-desaparecer-el-seguro-popular,eluniversal,www.eluniversal.com.mx,6,250
9006d65a1c19c4cad076e977c4b39017,"La Universidad de Yale lanzó una beca para que estudiantes latinos de bachillerato puedan participar en un programa de verano, en su campus de Connecticut.   El programa Yale Young Global Scholars se realiza cada verano con alumnos preuniversitarios de 125 países diferentes, con el objetivo de obtener aprendizaje dentro de una comunidad global.   Las sesiones se realizan durante dos semanas, entre el 21 de junio y el 31 de julio, con clases sobre ciencias biológicas y biomédicas, literatura, filosofía y cultura; leyes políticas y economía; al igual que sobre soluciones para retos globales.   El costo de la matrícula para participar en el programa es de 6 mil 300 dólares (121,931 MXN), pero la Universidad de Yale brinda la ayuda para cubrir la cifra y los gastos de viaje desde el país de origen hasta New Heaven, Connecticut..  Visita              La beca para mexicanos que ofrece esta universidad de Albuquerque      El apoyo económico cubre casi la mitad del costo de la matrícula de la institución          La fecha límite para solicitar el ingreso al programa Yale Young Global Scholars es el 15 de enero de 2020, para comenzar las clases en el siguiente verano.   Quienes pueden aplicar para la beca son jóvenes de países asiáticos, africanos y de América Latina.   La beca Young Leaders se otorga estudiantes que viven dentro o fuera de Estados Unidos y se identifican como hispanos, latinos, miembros de una comunidad indígena o refugiado, que demuestren necesidad económica.   Requisitos para entrar al programa de verano de Yale     Tener al menos 16 años para el 19 de julio de 2020.       Contar con un buen nivel del idioma inglés.       Estar cursando el bachillerato.       Graduarse antes del junio de 2020 para países del hemisferio norte y antes de diciembre de 2021 para el sur.       No haber participado antes en el programa Yale Young Global Scholars.       ¿Cómo entrar a Yale Young Global Scholars?  Es necesario presentar la solicitud de admisión ante la Universidad de Yale en el sitio:  www.apply.globalscholars.yale.edu.   Se deben adjuntar todos los documentos que solicita el programa, así como la información de contacto de los padres y de un maestro de la escuela a la que asiste el alumno.   Se requiere pagar una tarifa de solicitud de 70 dólares (1,355 MXN) para completar la solicitud y los resultados tanto de la admisión como de la beca se notificarán el 15 de marzo de 2020.     Our 2-week summer program offers scholarships for Latino students, Indigenous students, and Refugee students--covering 100% of tuition AND travel fees. @EduUSAMorocco @EdUSABolivia @EdUSACanada @EdUSAChile @EdUSASyria @EdUSAIndonesia @EducationUSAMX https://t.co/q0Ah8BiAOh pic.twitter.com/oIhkAnzaes  — YYGS (@yale_ygs) November 12, 2019    Los alumnos de todo el mundo pueden solicitar su admisión al programa Yale Young Global Scholars, pero no todos califican para la beca completa.   Te puede interesar              Lanzan beca de $10,000 dólares para estudiar en universidad de San Francisco      Las Escuelas Minerva, en San Francisco, cuentan con una diversa oferta de licenciaturas para los alumnos estadounidenses e internacionales          ",universidad de yale ofrece becas de verano para latinos de prepa,https://www.viveusa.mx/educacion/universidad-de-yale-ofrece-becas-de-verano-para-latinos-de-prepa,eluniversal,www.viveusa.mx,7,255
99e354505412ab0a705d63aa5593067a,"  Temixco.- El cadáver de Gerardo, joven de 16 años que fue ejecutado y embolsado en Temixco, fue identificado y reclamado por una joven de 14 años que se identificó como su esposa.  La menor de edad, quien estuvo buscando a su marido desde el lunes tras ser privado de su libertad por sujetos armados, acudió a las instalaciones de la Fiscalía para tratar de reconocer el cuerpo, pero por no tener edad legal, se le pidió que fuera acompañada de un adulto.      MALOS PASOS    Gracias a las declaraciones de la esposa, se supo que Gerardo trabajaba para narcomenudistas.  En el anfiteatro de Acatlipa, en Temixco, se constató que el cuerpo pertenecía al joven, quién hace tan solo algunas semanas había comenzado a vender droga, con la finalidad de tener un ingreso para poder comprar alimentos.  Desde el mismo miércoles por la noche, el cuerpo fue entregado a los familiares, mismo que será sepultado en el muncipio de Miacatlán.  vare  ",Joven de 14 años reconoce el cadáver de su esposo ejecutado en Morelos,http://www.eluniversal.com.mx/estados/joven-de-14-anos-reconoce-el-cadaver-de-su-esposo-ejecutado-en-morelos,eluniversal,www.eluniversal.com.mx,7,77
b2a14d8c6eb5ae541d20b8485ad69e3c,"  La docuserie de ‘Maradona en Sinaloa’ fue bien recibida entre los aficionados y no aficionados al futbol, pero hay detalles que no se contaron como en toda serie y aquí te los presentamos:  1.- Antes de que Diego llegara a Culiacán, la directiva ya le buscaba casa en el residencial ‘La Primavera’, uno de los más exclusivos, pero el consejo de administrativo y de vecinos impidió que el ‘Pelusa’ habitara ahí por todo los escándalos que lo han rodeado, nunca midieron el impacto de la noticia al negarle la entrada y al poco tiempo quisieron desmentir la versión, pero era muy tarde ya que varios miembros del consejo habían filtrado dicha información.  2.- Maradona protagonizó uno de sus pocos escándalos al llegar a Dorados fuera de Sinaloa y fue en Guatemala, cuando tuvo que viajar hacia allá para tramitar su visa de trabajo y al asistir a comer a un restaurante en dicho país se armó un escándalo dentro de el, que tuvieron que abandonar el lugar.  3.- Cuando el argentino llegó a Dorados buscó la manera de motivar a los jugadores, independientemente de las palabras y las historias que les podía contar, realizó una rifa dentro del equipo en su primer torneo sobre artículos de lujo de una de las marcas que lo patrocina y al parecer si le funcionó.  4.- Al poco tiempo que llegó Diego a Culiacán, lo hizo también su ex novia Roció Oliva, quien no fue vista por buenos ojos dentro del club sinaloense, ya que lo incitaba a tomar alcohol más de la cuenta y pedía viajar con Maradona aparte en otro avión diferente al equipo, al volver a Culiacán después de cada partido.  5.- La fiesta de cumpleaños de Maradona que le organizó el club fue una de las cosas que no se vieron en la serie y hubiera sido interesante para el público ver la asistencia a dicho evento por parte de la leyenda del boxeo Julio César Chávez, así como las felicitaciones de cantantes, actores y famosos a nivel mundial.  6.- En la serie no se cuenta como terminó la relación laborar del primer auxiliar técnico de Maradona, Luis Islas, quien salió hablando pestes de la directiva del Gran Pez y quiso alzarse el cuello en medios internacionales al hacer referencia que él era el verdadero técnico de Dorados, por lo cual ni el club, ni Maradona lo quisieron tener de vuelta.  7.- Los refuerzos que llegaron para el clausura, Maradona nunca tuvo decisión de escoger qué jugadores eran, solo dio referencias de posiciones y el club se encargó de elegirlos.  8.- Gaspar Servio, ex portero de Dorados, se realizó un tatuaje con el rostro del 10 en una de sus piernas, lo cual no cayó bien ni al exterior, ni al interior del equipo, fue ahí donde inició una de las divisiones del grupo, por lo que dicen gente cercana al club, el portero perdió el piso después de la primera temporada y con la capitanía de Dorados se sentía dueño del equipo, lo cual terminó por dividir al equipo.  9.-Maradona siempre estaba atento a todo y para muestra fue que cuando jugadores de fuerzas básicas se lesionaban, el Diego buscaba como cubrir los gastos y ayudar en lo que se pudiera sin esperar ningún reembolso.  10.- Cerca del final de la era Maradona en Culiacán, los viajes entre temporada regular y arranque de Liguilla eran en muy corto tiempo y más seguido por lo que el técnico del Gran Pez contrató en algunas ocasiones vuelos charter pagados de su bolsa para no desgastar a sus jugadores con tantas horas de vuelo y recuperarlos más rápido físicamente.  11.- Maradona se peleó con Veronica Ojeda, madre de su hijo Dieguito Fernando y tuvieron que salirse de su casa y pasar estos últimos dos, la última semana en un hotel para irse de vuelta a Argentina.  Sin Duda el gran éxito de Diego Armando Maradona en Dorados fue que tomó en serio su papel de técnico y no abandonará al equipo por algún escándalo, que era algo que se temía a su llegada.  ",Lo que no se atrevieron a contar en el docuserie de Maradona,http://www.eluniversal.com.mx/universal-deportes/futbol/lo-que-no-se-atrevieron-contar-en-el-docuserie-de-maradona,eluniversal,www.eluniversal.com.mx,4,321
4fd19cd9b3505f220e712875852de632,"Los recuerdos de los viajes duran para toda la vida. Este año regálate junto a tus seres queridos la inolvidable experiencia de una Navidad mágica fuera de casa. ¿Cuál es el mejor lugar para vivirlo? La soleada ciudad de Kissimmee, Florida.  ¿Qué hacer para la época decembrina en Kissimmee?  El mágico mundo de Walt Disney World® Resort será inolvidable con toda su vibra de la temporada, desde noviembre 8 hasta el 5 de enero:    Por primera vez en 20 años, cada tierra de Disney’s Animal Kingdom® Theme Park estará decorada en su totalidad. Desde el árbol de la vida hasta el Mundo de Avatar – Pandora.  Habrá un show nuevo de pirotecnia en Mickey’s Very Merry Christmas Party. Esto es desde noviembre hasta el 22 de diciembre en Magic Kingdom, con shows donde los personajes favoritos de todas las generaciones hacen su aparición.  ¿Cómo se celebran las fiestas alrededor del mundo? Esto es posible verlo en los 11 pabellones del World Showcase de Epcot desde el 29 de noviembre hasta el 30 de diciembre. El show nocturno llamado Epcot Forever y el clásico favorito de la época ¨Candlelight Processional¨con narraciones de celebridades invitadas son estrellas de este parque.  Juegos Pirotécnicos alusivos a las fiestas decembrinas, con el Jinlge BAM! En Disney´s Hollywood Studios, son parte de la gala nocturna y la vibra que este parque temático ofrece.                                Ver esta publicación en Instagram                                               ¿Qué hacer para la época decembrina? El mágico mundo de Walt Disney World® Resort será inolvidable con toda su vibra de la temporada, desde el 8 de noviembre hasta el 5 de enero. Visita VIVEUSA.MX para conocer las experiencias. FOTOS: Cortesía de Experience Kissimmee. #Disney #DisneyWorld #Travel #InstaTravel #Florida #Viajes #Picoftheday  Una publicación compartida de  Vive USA (@viveusa) el 13 Nov, 2019 a las 4:17 PST        Recomendamos               Disneyland estrenará estos shows para celebrar la Navidad      También podrás tomarte una foto con Santa Claus y pedirle tus regalos para esta Navidad         Eso no es todo, ya que la magía y locura llegan a Universal Orlando Resort del 16 de noviembre al 5 de enero, con el Mundo de Harry Potter convertido en un paraíso invernal. Y una verde Navidad desde la perspectiva del Grinch en el Grinchmas Who-liday Spectacular llega para dar el toque diferente de las fiestas. No puedes perderte el Desfile de Macy’s en Universal Studios.  Hallmark Channel trae la diversión para los pequeños de la familia en LEGOLAND® Florida Resort del 29 de noviembre al 31 de diciembre. Con pirotecnia y shows para toda la familia. Vive el un mundo invernal como en el Polo Norte en ICE! Con el Expreso Polar ¿dónde? En el Gaylord Palms Resort y Centro de Convenciones que tendrá más de 900 toneladas de hielo con esculturas y el espíritu de la navidad apto para todas las edades. Y cerca de allí está Celebration, que tendrá nevadas, pista de hielo, coros de villancicos, música en vivo.  ¿Dónde hospedarse?  Al ser Kissimmee la Capital Mundial de las Casas Vacacionales, hay más de 22,000 opciones que se ajustan al gusto y presupuesto de cada familia. Pueden ser decoradas para que la vibra navideña se sienta en su totalidad. Estas casas se encuentran a pocos minutos de las principales atracciones.  ¿Dónde comprar los regalos de Navidad?  Hay muchas opciones para elegir el regalo perfecto para cada miembro de la familia – ya sea que se haya portado bien o no – pero las compras no pueden faltar y mucho menos desaprovechar tantas tiendas de marcas reconocidas en los outlets.  Con información de Experience Kissimmee.   Lee               El laberinto de luces más grande iluminará la Navidad de EU      Enchant Christmas es un laberinto de luces navideñas con esculturas de luz enormes         ",kissimmee en navidad parques disney universal y casas de vacaciones,https://www.viveusa.mx/destinos/kissimmee-en-navidad-parques-disney-universal-y-casas-de-vacaciones,eluniversal,www.viveusa.mx,7,311
